Azure,australiasoutheast,13.77.0.0/18
Azure,australiasoutheast,20.11.128.0/17
Azure,australiasoutheast,20.20.54.128/26
Azure,australiasoutheast,20.33.82.0/24
Azure,australiasoutheast,20.33.172.0/24
Azure,australiasoutheast,20.40.160.0/20
Azure,australiasoutheast,20.42.224.0/19
Azure,australiasoutheast,20.45.144.0/20
Azure,australiasoutheast,20.46.96.0/20
Azure,australiasoutheast,20.47.38.0/24
Azure,australiasoutheast,20.47.74.0/23
Azure,australiasoutheast,20.58.192.0/18
Azure,australiasoutheast,20.60.32.0/23
Azure,australiasoutheast,20.70.64.0/18
Azure,australiasoutheast,20.92.0.0/18
Azure,australiasoutheast,20.95.200.0/24
Azure,australiasoutheast,20.135.50.0/23
Azure,australiasoutheast,20.143.110.0/23
Azure,australiasoutheast,20.143.112.0/23
Azure,australiasoutheast,20.150.12.0/23
Azure,australiasoutheast,20.150.27.0/24
Azure,australiasoutheast,20.150.119.0/24
Azure,australiasoutheast,20.153.82.0/24
Azure,australiasoutheast,20.157.45.0/24
Azure,australiasoutheast,20.190.96.0/19
Azure,australiasoutheast,20.190.142.128/25
Azure,australiasoutheast,20.190.168.0/24
Azure,australiasoutheast,20.201.176.0/23
Azure,australiasoutheast,20.201.208.0/24
Azure,australiasoutheast,20.202.61.0/24
Azure,australiasoutheast,20.202.63.0/24
Azure,australiasoutheast,20.202.69.0/24
Azure,australiasoutheast,20.202.175.0/24
Azure,australiasoutheast,20.209.204.0/23
Azure,australiasoutheast,20.211.192.0/18
Azure,australiasoutheast,20.213.208.0/20
Azure,australiasoutheast,20.231.151.0/26
Azure,australiasoutheast,23.101.224.0/19
Azure,australiasoutheast,40.64.146.64/28
Azure,australiasoutheast,40.64.150.128/27
Azure,australiasoutheast,40.64.160.128/25
Azure,australiasoutheast,40.79.212.0/24
Azure,australiasoutheast,40.81.48.0/20
Azure,australiasoutheast,40.87.212.0/22
Azure,australiasoutheast,40.90.24.0/25
Azure,australiasoutheast,40.90.27.0/26
Azure,australiasoutheast,40.90.130.128/28
Azure,australiasoutheast,40.90.138.128/27
Azure,australiasoutheast,40.90.155.64/26
Azure,australiasoutheast,40.93.137.0/24
Azure,australiasoutheast,40.100.7.64/26
Azure,australiasoutheast,40.100.58.64/26
Azure,australiasoutheast,40.100.58.128/25
Azure,australiasoutheast,40.107.60.0/23
Azure,australiasoutheast,40.107.62.0/24
Azure,australiasoutheast,40.112.37.192/26
Azure,australiasoutheast,40.115.64.0/19
Azure,australiasoutheast,40.126.14.128/25
Azure,australiasoutheast,40.126.40.0/24
Azure,australiasoutheast,40.127.64.0/19
Azure,australiasoutheast,48.208.2.0/24
Azure,australiasoutheast,48.208.48.0/24
Azure,australiasoutheast,48.208.214.0/24
Azure,australiasoutheast,48.212.31.0/24
Azure,australiasoutheast,48.212.158.0/24
Azure,australiasoutheast,48.213.1.0/24
Azure,australiasoutheast,48.215.128.0/17
Azure,australiasoutheast,51.5.37.0/24
Azure,australiasoutheast,52.101.151.0/24
Azure,australiasoutheast,52.101.152.0/24
Azure,australiasoutheast,52.102.201.0/24
Azure,australiasoutheast,52.103.73.0/24
Azure,australiasoutheast,52.103.201.0/24
Azure,australiasoutheast,52.106.195.0/24
Azure,australiasoutheast,52.106.216.160/27
Azure,australiasoutheast,52.108.194.0/24
Azure,australiasoutheast,52.108.234.0/23
Azure,australiasoutheast,52.109.116.0/22
Azure,australiasoutheast,52.111.250.0/24
Azure,australiasoutheast,52.112.251.0/24
Azure,australiasoutheast,52.113.13.0/24
Azure,australiasoutheast,52.113.76.0/23
Azure,australiasoutheast,52.114.20.0/22
Azure,australiasoutheast,52.114.60.0/23
Azure,australiasoutheast,52.115.99.0/24
Azure,australiasoutheast,52.121.106.0/23
Azure,australiasoutheast,52.122.232.0/22
Azure,australiasoutheast,52.123.26.0/24
Azure,australiasoutheast,52.123.162.0/23
Azure,australiasoutheast,52.136.25.0/24
Azure,australiasoutheast,52.147.32.0/19
Azure,australiasoutheast,52.158.128.0/19
Azure,australiasoutheast,52.189.192.0/18
Azure,australiasoutheast,52.239.132.0/23
Azure,australiasoutheast,52.239.225.0/24
Azure,australiasoutheast,52.243.64.0/18
Azure,australiasoutheast,52.245.20.0/22
Azure,australiasoutheast,52.255.32.0/19
Azure,australiasoutheast,68.218.160.0/19
Azure,australiasoutheast,70.152.1.0/24
Azure,australiasoutheast,70.152.235.0/24
Azure,australiasoutheast,104.44.90.32/27
Azure,australiasoutheast,104.44.93.128/27
Azure,australiasoutheast,104.44.95.64/28
Azure,australiasoutheast,104.46.28.0/24
Azure,australiasoutheast,104.46.160.0/19
Azure,australiasoutheast,104.209.64.0/20
Azure,australiasoutheast,135.130.3.0/24
Azure,australiasoutheast,135.130.40.0/24
Azure,australiasoutheast,151.206.89.0/24
Azure,australiasoutheast,151.206.165.0/24
Azure,australiasoutheast,151.206.191.0/24
Azure,australiasoutheast,191.239.160.0/19
Azure,australiasoutheast,191.239.192.0/22
Azure,australiasoutheast,209.199.33.240/28
Azure,australiasoutheast,209.199.35.128/25
Azure,australiasoutheast,209.199.45.128/25
Azure,australiasoutheast,209.199.46.0/25
Azure,austriaeast,20.20.53.224/27
Azure,austriaeast,20.20.54.0/26
Azure,austriaeast,20.20.54.64/27
Azure,austriaeast,20.33.239.0/24
Azure,austriaeast,20.33.245.0/24
Azure,austriaeast,20.152.50.0/23
Azure,austriaeast,20.152.52.0/22
Azure,austriaeast,20.157.197.0/24
Azure,austriaeast,20.201.172.0/23
Azure,austriaeast,20.202.60.0/24
Azure,austriaeast,20.202.64.0/24
Azure,austriaeast,20.231.150.96/27
Azure,austriaeast,20.231.150.128/26
Azure,austriaeast,20.231.150.192/27
Azure,austriaeast,40.64.190.128/25
Azure,austriaeast,40.78.213.0/24
Azure,austriaeast,40.80.28.0/22
Azure,austriaeast,40.93.89.0/24
Azure,austriaeast,40.98.18.0/24
Azure,austriaeast,40.100.4.128/25
Azure,austriaeast,40.100.5.0/26
Azure,austriaeast,40.101.116.0/25
Azure,austriaeast,40.101.116.128/26
Azure,austriaeast,40.107.176.0/22
Azure,austriaeast,40.107.180.0/24
Azure,austriaeast,48.212.50.0/24
Azure,austriaeast,48.212.178.0/24
Azure,austriaeast,48.213.50.0/24
Azure,austriaeast,52.102.186.0/24
Azure,austriaeast,52.103.58.0/24
Azure,austriaeast,52.103.186.0/24
Azure,austriaeast,52.106.184.0/27
Azure,austriaeast,52.108.115.0/24
Azure,austriaeast,52.108.155.0/24
Azure,austriaeast,52.109.168.0/24
Azure,austriaeast,52.253.203.0/24
Azure,austriaeast,57.150.117.0/24
Azure,austriaeast,57.150.120.0/22
Azure,austriaeast,68.210.0.0/17
Azure,austriaeast,68.210.128.0/18
Azure,austriaeast,68.210.192.0/20
Azure,austriaeast,68.210.208.0/21
Azure,austriaeast,68.210.224.0/19
Azure,austriaeast,70.152.214.0/24
Azure,austriaeast,70.152.216.0/24
Azure,austriaeast,70.152.218.0/24
Azure,austriaeast,70.152.221.0/24
Azure,austriaeast,70.152.248.0/24
Azure,austriaeast,135.130.188.0/23
Azure,austriaeast,145.190.128.0/24
Azure,austriaeast,151.206.153.0/24
Azure,austriaeast,151.206.179.0/24
Azure,austriaeast,209.199.22.176/28
Azure,austriaeast,209.199.24.64/26
Azure,austriaeast,209.199.24.128/26
Azure,austriaeast,209.199.24.192/27
Azure,austriaeast,209.199.25.0/24
Azure,belgiumcentral,9.160.0.0/17
Azure,belgiumcentral,9.160.128.0/18
Azure,belgiumcentral,20.20.52.32/27
Azure,belgiumcentral,20.20.52.64/26
Azure,belgiumcentral,20.20.120.0/25
Azure,belgiumcentral,20.20.120.128/26
Azure,belgiumcentral,20.20.120.192/27
Azure,belgiumcentral,20.20.120.224/30
Azure,belgiumcentral,20.33.113.0/24
Azure,belgiumcentral,20.38.49.0/24
Azure,belgiumcentral,20.143.96.0/23
Azure,belgiumcentral,20.152.60.0/22
Azure,belgiumcentral,20.153.19.0/24
Azure,belgiumcentral,20.153.20.0/24
Azure,belgiumcentral,20.201.137.0/24
Azure,belgiumcentral,20.201.138.0/23
Azure,belgiumcentral,20.231.148.160/27
Azure,belgiumcentral,20.231.148.192/26
Azure,belgiumcentral,40.64.191.128/25
Azure,belgiumcentral,40.101.113.192/26
Azure,belgiumcentral,40.101.114.0/25
Azure,belgiumcentral,52.106.184.32/27
Azure,belgiumcentral,57.150.194.0/23
Azure,belgiumcentral,57.150.196.0/23
Azure,belgiumcentral,57.150.198.0/24
Azure,belgiumcentral,145.190.157.0/24
Azure,belgiumcentral,209.199.27.32/27
Azure,belgiumcentral,209.199.28.64/26
Azure,belgiumcentral,209.199.28.128/25
Azure,belgiumcentral,209.199.29.0/26
Azure,belgiumcentral,209.199.29.64/28
Azure,belgiumcentral,209.199.29.128/25
Azure,brazilne,23.97.112.224/27
Azure,brazilsouth,4.160.0.0/16
Azure,brazilsouth,4.169.0.0/16
Azure,brazilsouth,4.201.0.0/16
Azure,brazilsouth,4.202.0.0/16
Azure,brazilsouth,4.203.0.0/17
Azure,brazilsouth,4.203.128.0/19
Azure,brazilsouth,4.228.0.0/16
Azure,brazilsouth,4.238.128.0/17
Azure,brazilsouth,13.105.52.80/28
Azure,brazilsouth,13.105.52.128/26
Azure,brazilsouth,20.20.96.0/24
Azure,brazilsouth,20.20.97.0/25
Azure,brazilsouth,20.20.97.128/28
Azure,brazilsouth,20.33.5.0/24
Azure,brazilsouth,20.33.63.0/24
Azure,brazilsouth,20.33.161.0/24
Azure,brazilsouth,20.33.231.0/24
Azure,brazilsouth,20.40.16.0/21
Azure,brazilsouth,20.40.112.0/21
Azure,brazilsouth,20.47.39.0/24
Azure,brazilsouth,20.47.86.0/24
Azure,brazilsouth,20.60.36.0/23
Azure,brazilsouth,20.95.240.0/23
Azure,brazilsouth,20.135.128.0/22
Azure,brazilsouth,20.135.132.0/23
Azure,brazilsouth,20.143.138.0/23
Azure,brazilsouth,20.150.111.0/24
Azure,brazilsouth,20.153.183.0/24
Azure,brazilsouth,20.153.184.0/22
Azure,brazilsouth,20.153.251.0/24
Azure,brazilsouth,20.153.252.0/22
Azure,brazilsouth,20.157.55.0/24
Azure,brazilsouth,20.157.222.0/24
Azure,brazilsouth,20.157.227.0/24
Azure,brazilsouth,20.190.145.0/25
Azure,brazilsouth,20.190.173.0/24
Azure,brazilsouth,20.195.136.0/21
Azure,brazilsouth,20.195.152.0/21
Azure,brazilsouth,20.195.160.0/19
Azure,brazilsouth,20.195.192.0/18
Azure,brazilsouth,20.197.128.0/17
Azure,brazilsouth,20.201.0.0/17
Azure,brazilsouth,20.202.75.0/24
Azure,brazilsouth,20.202.76.0/23
Azure,brazilsouth,20.202.80.0/22
Azure,brazilsouth,20.202.176.0/22
Azure,brazilsouth,20.202.180.0/24
Azure,brazilsouth,20.206.64.0/18
Azure,brazilsouth,20.206.128.0/17
Azure,brazilsouth,20.209.12.0/23
Azure,brazilsouth,20.209.82.0/23
Azure,brazilsouth,20.209.232.0/23
Azure,brazilsouth,20.226.0.0/16
Azure,brazilsouth,23.97.96.0/20
Azure,brazilsouth,23.97.112.0/25
Azure,brazilsouth,23.97.112.128/28
Azure,brazilsouth,23.97.112.160/27
Azure,brazilsouth,40.64.144.224/29
Azure,brazilsouth,40.64.145.64/28
Azure,brazilsouth,40.64.148.128/27
Azure,brazilsouth,40.64.161.0/25
Azure,brazilsouth,40.90.29.64/26
Azure,brazilsouth,40.90.29.128/26
Azure,brazilsouth,40.90.133.32/27
Azure,brazilsouth,40.90.133.144/28
Azure,brazilsouth,40.90.141.64/27
Azure,brazilsouth,40.90.144.224/27
Azure,brazilsouth,40.90.145.96/27
Azure,brazilsouth,40.90.145.128/27
Azure,brazilsouth,40.90.157.0/27
Azure,brazilsouth,40.93.21.0/24
Azure,brazilsouth,40.100.38.192/26
Azure,brazilsouth,40.100.39.0/25
Azure,brazilsouth,40.107.202.0/23
Azure,brazilsouth,40.107.204.0/24
Azure,brazilsouth,40.126.17.0/25
Azure,brazilsouth,40.126.45.0/24
Azure,brazilsouth,48.205.235.0/24
Azure,brazilsouth,48.208.27.0/24
Azure,brazilsouth,48.208.202.0/23
Azure,brazilsouth,48.208.204.0/24
Azure,brazilsouth,48.212.0.0/24
Azure,brazilsouth,48.212.156.0/24
Azure,brazilsouth,48.213.30.0/24
Azure,brazilsouth,51.5.13.0/24
Azure,brazilsouth,51.5.14.0/24
Azure,brazilsouth,51.59.0.0/17
Azure,brazilsouth,52.101.197.0/24
Azure,brazilsouth,52.101.198.0/24
Azure,brazilsouth,52.102.147.0/24
Azure,brazilsouth,52.103.21.0/24
Azure,brazilsouth,52.103.146.0/24
Azure,brazilsouth,52.106.15.0/24
Azure,brazilsouth,52.106.120.32/27
Azure,brazilsouth,52.108.36.0/22
Azure,brazilsouth,52.108.82.0/24
